Day fraction since midnight on 	Accumulator pressure (Pa)	DO probe (mg/L)	Lab Air supply pressure (Pa)	air valve control ()	Max calibration pressure (Pa)	source pressure (Pa)	Max calibration pressure ()	Delta P ()	air flow rate(R * T )/ V ()	Fill time (s)	air fill model (Pa)
0.6691322231	10632.6718750000	-0.1296325922	20963.7792968750	0.1036039589	18867.4013671875	20963.7792968750	18867.4013671875	8867.4013671875	245.4000000000	36.1344798989	18867.4013671875
0.6691900891	10652.9443359375	-0.1388286203	20979.3613281250	0.1034723542	18881.4251953125	20979.3613281250	18881.4251953125	8881.4251953125	245.4000000000	36.1916267128	18881.4251953125
0.6692479779	10649.7353515625	-0.1456893384	21078.7949218750	0.1029864237	18970.9154296875	21078.7949218750	18970.9154296875	8970.9154296875	245.4000000000	36.5562975945	18970.9154296875
0.6693058328	10648.8193359375	-0.1529246420	21168.6152343750	0.1025434661	19051.7537109375	21168.6152343750	19051.7537109375	9051.7537109375	245.4000000000	36.8857119435	19051.7537109375
0.6693636988	10636.6513671875	-0.1606706977	21318.2675781250	0.1017074563	19186.4408203125	21318.2675781250	19186.4408203125	9186.4408203125	245.4000000000	37.4345591700	19186.4408203125
0.6694215761	10634.4755859375	-0.1678219438	21455.8535156250	0.1008836725	19310.2681640625	21455.8535156250	19310.2681640625	9310.2681640625	245.4000000000	37.9391530728	19310.2681640625
0.6694794426	10644.4140625000	-0.1724843830	21561.1601562500	0.1005631306	19405.0441406250	21561.1601562500	19405.0441406250	9405.0441406250	245.4000000000	38.3253632462	19405.0441406250
0.6695373086	10638.7324218750	-0.1777498275	21691.6562500000	0.1001180738	19522.4906250000	21691.6562500000	19522.4906250000	9522.4906250000	245.4000000000	38.8039552771	19522.4906250000
0.6695951862	10690.8945312500	-0.1805538684	21798.1718750000	0.0996740288	19618.3546875000	21798.1718750000	19618.3546875000	9618.3546875000	245.4000000000	39.1945993786	10942.5215075493
0.6696530523	10662.9257812500	0.1584623605	21916.6953125000	0.0988603604	19725.0257812500	21916.6953125000	19725.0257812500	9725.0257812500	245.4000000000	39.6292819122	12169.4308202744
0.6697109184	10646.3173828125	1.2157434225	21983.1074218750	0.0985671814	19784.7966796875	21983.1074218750	19784.7966796875	9784.7966796875	245.4000000000	39.8728471055	13393.8918106079
0.6697687960	10664.0527343750	2.2326905727	21943.7187500000	0.0987168218	19749.3468750000	21943.7187500000	19749.3468750000	9749.3468750000	245.4000000000	39.7283898737	14623.4933067322
0.6698266620	10656.5820312500	2.7241344452	22052.0039062500	0.0985497094	19846.8035156250	22052.0039062500	19846.8035156250	9846.8035156250	245.4000000000	40.1255236986	15847.9540630341
0.6698845397	10695.9394531250	2.9813191891	22168.3164062500	0.0982091944	19951.4847656250	22168.3164062500	19951.4847656250	9951.4847656250	245.4000000000	40.5520976594	17077.5562612534
0.6699424057	10727.5947265625	3.4286491871	22233.4628906250	0.0981312228	20010.1166015625	22233.4628906250	20010.1166015625	10010.1166015625	245.4000000000	40.7910211963	18302.0165494919
0.6700002718	10776.8212890625	3.7329492569	22318.1855468750	0.0976691751	20086.3669921875	22318.1855468750	20086.3669921875	10086.3669921875	245.4000000000	41.1017399845	19531.3728974342
0.6700581610	10812.7958984375	3.8760337830	22428.4550781250	0.0972126905	20185.6095703125	22428.4550781250	20185.6095703125	10185.6095703125	245.4000000000	41.5061514683	20185.6095703125
0.6701160155	10827.3242187500	3.9386653900	22477.7207031250	0.0972059322	20229.9486328125	22477.7207031250	20229.9486328125	10229.9486328125	245.4000000000	41.6868322445	20229.9486328125
0.6701738816	10811.7968750000	4.2131128311	22512.9746093750	0.0968992773	20261.6771484375	22512.9746093750	20261.6771484375	10261.6771484375	245.4000000000	41.8161252993	20261.6771484375
0.6702317592	10811.2568359375	4.9803457260	22586.8164062500	0.0966697686	20328.1347656250	22586.8164062500	20328.1347656250	10328.1347656250	245.4000000000	42.0869387352	20328.1347656250
0.6702896253	10777.6962890625	6.0003638268	22594.2324218750	0.0963996871	20334.8091796875	22594.2324218750	20334.8091796875	10334.8091796875	245.4000000000	42.1141368365	20334.8091796875
0.6703474922	10800.9619140625	6.4509758949	22594.8632812500	0.0966546658	20335.3769531250	22594.8632812500	20335.3769531250	10335.3769531250	245.4000000000	42.1164505017	20335.3769531250
0.6704053695	10820.6601562500	6.5439605713	22626.2050781250	0.0964677069	20363.5845703125	22626.2050781250	20363.5845703125	10363.5845703125	245.4000000000	42.2313959670	20363.5845703125
0.6704632355	10829.6298828125	6.5437197685	22658.1523437500	0.0964594595	20392.3371093750	22658.1523437500	20392.3371093750	10392.3371093750	245.4000000000	42.3485619779	10321.3506512642
0.6705211132	10832.8847656250	5.2104816437	22657.9472656250	0.0964521348	20392.1525390625	22657.9472656250	20392.1525390625	10392.1525390625	245.4000000000	42.3478098576	11546.3014698982
Day fraction since midnight on 	Accumulator pressure (Pa)	DO probe (mg/L)	Lab Air supply pressure (Pa)	air valve control ()	Max calibration pressure (Pa)	source pressure (Pa)	Max calibration pressure ()	Delta P ()	air flow rate(R * T )/ V ()	Fill time (s)	air fill model (Pa)
0.6706368456	10822.0195312500	1.0249217749	22699.0253906250	0.0961988738	20429.1228515625	22699.0253906250	20429.1228515625	10429.1228515625	245.4000000000	42.4984631278	13992.7768834114
0.6706947348	10813.9736328125	0.4414106607	22891.4140625000	0.0953806382	20602.2726562500	22891.4140625000	20602.2726562500	10602.2726562500	245.4000000000	43.2040450540	15229.7274422646
0.6707526009	10808.8134765625	0.2100835145	23044.5312500000	0.0945969531	20740.0781250000	23044.5312500000	20740.0781250000	10740.0781250000	245.4000000000	43.7655995314	16451.4967172623
0.6708104554	10822.4609375000	0.1744195223	23114.7714843750	0.0943191948	20803.2943359375	23114.7714843750	20803.2943359375	10803.2943359375	245.4000000000	44.0232043029	17683.3004514694
0.6708683330	10809.2841796875	0.0219060276	23146.9218750000	0.0944579379	20832.2296875000	23146.9218750000	20832.2296875000	10832.2296875000	245.4000000000	44.1411152710	18908.0065899849
0.6709261991	10809.4111328125	-0.0361135155	23169.3261718750	0.0942609417	20852.3935546875	23169.3261718750	20852.3935546875	10852.3935546875	245.4000000000	44.2232826189	20132.4681653976
0.6709840652	10821.3593750000	-0.0691150874	23204.6210937500	0.0939773630	20884.1589843750	23204.6210937500	20884.1589843750	10884.1589843750	245.4000000000	44.3527260977	20884.1589843750
0.6710419424	10824.5927734375	-0.0904491618	23204.0898437500	0.0941064443	20883.6808593750	23204.0898437500	20883.6808593750	10883.6808593750	245.4000000000	44.3507777481	20883.6808593750
0.6710998089	10815.8945312500	-0.1065588966	23198.7734375000	0.0941102011	20878.8960937500	23198.7734375000	20878.8960937500	10878.8960937500	245.4000000000	44.3312799256	20878.8960937500
0.6711576861	10852.8027343750	-0.1201131120	23166.0761718750	0.0942952901	20849.4685546875	23166.0761718750	20849.4685546875	10849.4685546875	245.4000000000	44.2113633035	10736.1948513031
0.6712155525	10826.1318359375	-0.1347737759	23126.6933593750	0.0943757688	20814.0240234375	23126.6933593750	20814.0240234375	10814.0240234375	245.4000000000	44.0669275609	11965.5576351166
0.6712734183	10782.4482421875	-0.1453302652	23142.2597656250	0.0942325899	20828.0337890625	23142.2597656250	20828.0337890625	10828.0337890625	245.4000000000	44.1240170703	13192.4592247963
0.6713312962	10753.8134765625	-0.1538200378	23010.4648437500	0.0945078678	20709.4183593750	23010.4648437500	20709.4183593750	10709.4183593750	245.4000000000	43.6406616111	14419.6200045586
0.6713891623	10711.2998046875	-0.1657278240	22766.0859375000	0.0952248571	20489.4773437500	22766.0859375000	20489.4773437500	10489.4773437500	245.4000000000	42.7444064537	15641.8788738251
0.6714470284	10587.1757812500	-0.1765172929	22647.7246093750	0.0953372541	20382.9521484375	22647.7246093750	20382.9521484375	10382.9521484375	245.4000000000	42.3103184533	16873.4394491196
0.6715049060	10500.9492187500	-0.1860047877	22527.2949218750	0.0953694855	20274.5654296875	22527.2949218750	20274.5654296875	10274.5654296875	245.4000000000	41.8686447828	10387.6762817383
0.6715627720	10438.5478515625	-0.1941601634	21997.7968750000	0.0975807287	19798.0171875000	21997.7968750000	19798.0171875000	9798.0171875000	245.4000000000	39.9267204055	11612.1375061035
0.6716206497	10442.8203125000	-0.1631439924	21484.3164062500	0.7011149274	19335.8847656250	21484.3164062500	19335.8847656250	9335.8847656250	1717.8000000000	5.4347914575	19335.8847656250
0.6716785157	10444.1796875000	-0.1202839687	21355.0195312500	0.7052018780	19219.5175781250	21355.0195312500	19219.5175781250	9219.5175781250	1717.8000000000	5.3670494692	19219.5175781250
0.6717363822	10442.4716796875	-0.0932997912	21645.2500000000	0.6948183369	19480.7250000000	21645.2500000000	19480.7250000000	9480.7250000000	1717.8000000000	5.5191087437	19480.7250000000
Day fraction since midnight on 	Accumulator pressure (Pa)	DO probe (mg/L)	Lab Air supply pressure (Pa)	air valve control ()	Max calibration pressure (Pa)	source pressure (Pa)	Max calibration pressure ()	Delta P ()	air flow rate(R * T )/ V ()	Fill time (s)	air fill model (Pa)
0.6718521262	10436.4990234375	-0.0974533111	22048.0371093750	0.6830574346	19843.2333984375	22048.0371093750	19843.2333984375	9843.2333984375	1717.8000000000	5.7301393634	19843.2333984375
0.6719099923	10435.2207031250	-0.0932541117	22148.3300781250	0.6800317431	19933.4970703125	22148.3300781250	19933.4970703125	9933.4970703125	1717.8000000000	5.7826854525	19933.4970703125
0.6719678696	10440.5107421875	-0.1055566072	22219.8378906250	0.6767804539	19997.8541015625	22219.8378906250	19997.8541015625	9997.8541015625	1717.8000000000	5.8201502512	19997.8541015625
0.6720257356	10448.2734375000	-0.1120143905	22315.0449218750	0.6756538544	20083.5404296875	22315.0449218750	20083.5404296875	10083.5404296875	1717.8000000000	5.8700316857	20083.5404296875
0.6720836020	11038.1259765625	-0.1326723546	22396.7382812500	0.7556085647	20157.0644531250	22396.7382812500	20157.0644531250	10157.0644531250	1717.8000000000	5.9128329568	13381.9015486717
0.6721414796	15932.7939453125	-0.1483106315	22466.9218750000	1.0584768414	20220.2296875000	22466.9218750000	20220.2296875000	10220.2296875000	1717.8000000000	5.9496039629	20220.2296875000
0.6721993457	18739.4277343750	-0.1615724862	22451.2343750000	1.2795368190	20206.1109375000	22451.2343750000	20206.1109375000	10206.1109375000	1717.8000000000	5.9413848745	20206.1109375000
0.6722572118	19591.0683593750	-0.1855680645	22219.0839843750	1.4650111060	19997.1755859375	22219.0839843750	19997.1755859375	9997.1755859375	1717.8000000000	5.8197552602	19997.1755859375
0.6723150894	19912.8789062500	-0.1995078474	21503.0390625000	1.8660908820	19352.7351562500	21503.0390625000	19352.7351562500	9352.7351562500	1717.8000000000	5.4446007430	19352.7351562500
0.6723729555	20088.2792968750	-0.2079080790	21188.3125000000	2.2591077569	19069.4812500000	21188.3125000000	19069.4812500000	9069.4812500000	1717.8000000000	5.2797073291	19069.4812500000
0.6724308336	20183.1601562500	-0.2141639441	21066.6347656250	2.5269114147	18959.9712890625	21066.6347656250	18959.9712890625	8959.9712890625	1717.8000000000	5.2159572063	18959.9712890625
0.6724887001	20275.0917968750	-0.2158925980	21073.8828125000	2.6411529567	18966.4945312500	21073.8828125000	18966.4945312500	8966.4945312500	1717.8000000000	5.2197546462	18966.4945312500
0.6725465658	20339.0058593750	-0.2170008719	21124.5390625000	2.5742559372	19012.0851562500	21124.5390625000	19012.0851562500	9012.0851562500	1717.8000000000	5.2462947702	19012.0851562500
0.6726044438	20358.3339843750	-0.2061775923	21169.0449218750	2.5630475820	19052.1404296875	21169.0449218750	19052.1404296875	9052.1404296875	1717.8000000000	5.2696125449	19052.1404296875
0.6726623099	20379.1894531250	-0.1950281411	21182.8769531250	2.5592034268	19064.5892578125	21182.8769531250	19064.5892578125	9064.5892578125	1717.8000000000	5.2768595051	19064.5892578125
0.6727201759	20368.1855468750	-0.1879974902	21213.9492187500	2.5167122535	19092.5542968750	21213.9492187500	19092.5542968750	9092.5542968750	1717.8000000000	5.2931390714	19092.5542968750
0.6727780652	20388.7656250000	-0.1778092235	21219.0625000000	2.4831054860	19097.1562500000	21219.0625000000	19097.1562500000	9097.1562500000	1717.8000000000	5.2958180522	19097.1562500000
0.6728359197	20369.7246093750	-0.1520128101	21211.1816406250	2.4313033706	19090.0634765625	21211.1816406250	19090.0634765625	9090.0634765625	1717.8000000000	5.2916890654	19090.0634765625
0.6728937858	20375.4414062500	-0.1055008769	21197.2148437500	2.5072937447	19077.4933593750	21197.2148437500	19077.4933593750	9077.4933593750	1717.8000000000	5.2843714981	19077.4933593750
0.6729516751	20337.6523437500	-0.0374593437	21172.4296875000	2.4575835898	19055.1867187500	21172.4296875000	19055.1867187500	9055.1867187500	1717.8000000000	5.2713859115	19055.1867187500
0.6730095296	20346.6054687500	0.0666445345	21187.3398437500	2.4486473792	19068.6058593750	21187.3398437500	19068.6058593750	9068.6058593750	1717.8000000000	5.2791977293	19068.6058593750
0.6730674069	20333.9746093750	0.2026773542	21164.8085937500	2.5391440710	19048.3277343750	21164.8085937500	19048.3277343750	9048.3277343750	1717.8000000000	5.2673930227	19048.3277343750
0.6731252729	20361.4726562500	0.3654924035	21179.2519531250	2.5414631483	19061.3267578125	21179.2519531250	19061.3267578125	9061.3267578125	1717.8000000000	5.2749602735	19061.3267578125
0.6731831394	20363.7480468750	0.5342581868	21168.8203125000	2.5660764868	19051.9382812500	21168.8203125000	19051.9382812500	9051.9382812500	1717.8000000000	5.2694948663	19051.9382812500
0.6732410170	20372.5234375000	0.7327408791	21184.1582031250	2.5219601440	19065.7423828125	21184.1582031250	19065.7423828125	9065.7423828125	1717.8000000000	5.2775307852	19065.7423828125
0.6732988831	20346.3496093750	0.9441638589	21200.6054687500	2.4369082473	19080.5449218750	21200.6054687500	19080.5449218750	9080.5449218750	1717.8000000000	5.2861479345	19080.5449218750
0.6733567492	20597.4179687500	1.1761223078	21200.3906250000	3.6014173177	19080.3515625000	21200.3906250000	19080.3515625000	9080.3515625000	1717.8000000000	5.2860353723	19080.3515625000
0.6734146268	20948.3496093750	1.4656919241	21166.6894531250	8.6713290620	19050.0205078125	21166.6894531250	19050.0205078125	9050.0205078125	1717.8000000000	5.2683784537	19050.0205078125
0.6734724929	21213.6406250000	1.7234523296	21338.2773437500	13.2170347584	19204.4496093750	21338.2773437500	19204.4496093750	9204.4496093750	1717.8000000000	5.3582778026	19204.4496093750
0.6735303818	21360.6210937500	1.9528315067	21840.6796875000	3.3591360571	19656.6117187500	21840.6796875000	19656.6117187500	9656.6117187500	1717.8000000000	5.6214994288	19656.6117187500
0.6735882367	21442.8554687500	2.1742937565	22211.8789062500	2.6438629544	19990.6910156250	22211.8789062500	19990.6910156250	9990.6910156250	1717.8000000000	5.8159803328	19990.6910156250
0.6736461028	21484.5800781250	2.3893549442	22423.1367187500	2.3134522698	20180.8230468750	22423.1367187500	20180.8230468750	10180.8230468750	1717.8000000000	5.9266637833	20180.8230468750
0.6737039804	21488.7578125000	2.6032812595	22526.6523437500	2.2236050283	20273.9871093750	22526.6523437500	20273.9871093750	10273.9871093750	1717.8000000000	5.9808983056	20273.9871093750
0.6737618465	21480.4003906250	2.8197546005	22550.6464843750	2.1809288267	20295.5818359375	22550.6464843750	20295.5818359375	10295.5818359375	1717.8000000000	5.9934694586	20295.5818359375
0.6738197126	21462.5742187500	3.0492823124	22501.8671875000	2.1790765910	20251.6804687500	22501.8671875000	20251.6804687500	10251.6804687500	1717.8000000000	5.9679127190	20251.6804687500
0.6738775903	21435.9355468750	3.2528665066	22513.3085937500	2.1596511797	20261.9777343750	22513.3085937500	20261.9777343750	10261.9777343750	1717.8000000000	5.9739071687	20261.9777343750
0.6739354679	21423.7910156250	3.4594213963	22465.0039062500	2.2215336350	20218.5035156250	22465.0039062500	20218.5035156250	10218.5035156250	1717.8000000000	5.9485990893	20218.5035156250
0.6739933224	21406.7753906250	3.6606903076	22437.4531250000	2.2186899967	20193.7078125000	22437.4531250000	20193.7078125000	10193.7078125000	1717.8000000000	5.9341645200	20193.7078125000
0.6740512000	21389.7734375000	3.8657317162	22414.5898437500	2.2339946351	20173.1308593750	22414.5898437500	20173.1308593750	10173.1308593750	1717.8000000000	5.9221858536	20173.1308593750
0.6741090662	21371.1933593750	4.0529041290	22374.3867187500	2.2137015369	20136.9480468750	22374.3867187500	20136.9480468750	10136.9480468750	1717.8000000000	5.9011223931	20136.9480468750
0.6741669554	21362.4199218750	4.2372488976	22351.3945312500	2.2928624116	20116.2550781250	22351.3945312500	20116.2550781250	10116.2550781250	1717.8000000000	5.8890761894	20116.2550781250
0.6742248099	21362.1562500000	4.4312529564	22316.9453125000	2.3684318312	20085.2507812500	22316.9453125000	20085.2507812500	10085.2507812500	1717.8000000000	5.8710273497	20085.2507812500
0.6742826760	21360.7597656250	4.6165566444	22303.2773437500	2.3280241847	20072.9496093750	22303.2773437500	20072.9496093750	10072.9496093750	1717.8000000000	5.8638663461	20072.9496093750
0.6743405537	21343.9472656250	4.7910799980	22324.1503906250	2.2309367709	20091.7353515625	22324.1503906250	20091.7353515625	10091.7353515625	1717.8000000000	5.8748022771	20091.7353515625
0.6743984197	21313.0488281250	4.9675011635	22295.1914062500	2.3189480995	20065.6722656250	22295.1914062500	20065.6722656250	10065.6722656250	1717.8000000000	5.8596299136	20065.6722656250
0.6744562858	21311.8261718750	5.1224803925	22275.6464843750	2.2954628662	20048.0818359375	22275.6464843750	20048.0818359375	10048.0818359375	1717.8000000000	5.8493898218	20048.0818359375
0.6745141635	21320.8359375000	5.2795276642	22253.2539062500	2.3360161448	20027.9285156250	22253.2539062500	20027.9285156250	10027.9285156250	1717.8000000000	5.8376577690	20027.9285156250
0.6745720411	21295.5664062500	5.4255127907	22241.9570312500	2.3703689836	20017.7613281250	22241.9570312500	20017.7613281250	10017.7613281250	1717.8000000000	5.8317390430	20017.7613281250
0.6746298956	21285.6367187500	5.5644240379	22217.2910156250	2.4061477445	19995.5619140625	22217.2910156250	19995.5619140625	9995.5619140625	1717.8000000000	5.8188158773	19995.5619140625
0.6746877733	21355.4921875000	5.6986088753	22212.3847656250	2.4744409319	19991.1462890625	22212.3847656250	19991.1462890625	9991.1462890625	1717.8000000000	5.8162453656	19991.1462890625
0.6747456394	21382.8164062500	5.8331413269	22184.2832031250	2.6346702623	19965.8548828125	22184.2832031250	19965.8548828125	9965.8548828125	1717.8000000000	5.8015222277	19965.8548828125
0.6748035171	21411.9082031250	5.9671106339	22270.2949218750	2.4900147388	20043.2654296875	22270.2949218750	20043.2654296875	10043.2654296875	1717.8000000000	5.8465859994	20043.2654296875
0.6748613831	21399.0976562500	6.1073513031	22360.1269531250	2.2640248841	20124.1142578125	22360.1269531250	20124.1142578125	10124.1142578125	1717.8000000000	5.8936513318	20124.1142578125
0.6749192492	21413.6816406250	6.2413125038	22423.9160156250	2.2279337240	20181.5244140625	22423.9160156250	20181.5244140625	10181.5244140625	1717.8000000000	5.9270720771	20181.5244140625
0.6749771268	21368.7226562500	6.3659806252	22424.3398437500	2.1849924900	20181.9058593750	22424.3398437500	20181.9058593750	10181.9058593750	1717.8000000000	5.9272941317	20181.9058593750
